text,created_at,author_id,id,conversation_id,source,possibly_sensitive,in_reply_to_user_id
"@Art_ngss I've got this , Boss 🙌 ! your download is https://t.co/iTd5VxyyJC , 👍 You can bookmark this link and check it in future whenever you mention me REF: 1671/18",2021-01-04T16:05:18.000Z,1240158649,1346125564323590149,1252162791110295553,GetVidBot,FALSE,1310479855713218565
School is back in session and so are the science demos - starting 2021 with some predictions and outcomes on osmosis and diffusion @EHMiddle #NGSS #scienceismorefun # https://t.co/sk8bxA8ULT,2021-01-04T15:47:27.000Z,1298044250496483330,1346121068579233794,1346121068579233794,Twitter for iPhone,FALSE,NA
"Happy New Year!  Electron Tom live episodes begin January 21.  Make sure to catch episodes 1-3 from 2020.  Each short episode allows students to engage in fun hands-on science investigations from @AmplifyScience @Amplify #ngss 

Episodes https://t.co/2BoGjIOThZ via @YouTube",2021-01-04T15:14:23.000Z,1070073525451448321,1346112747516420096,1346112747516420096,Twitter Web App,FALSE,NA
"Good morning, #NGSS Tweeps! The two of us are incredibly happy to be here. This week, you're getting a mentor and student teacher team! @hannahkiser18 and @johannabrown virtually teach Chemistry @PullmanHS in Pullman, WA. https://t.co/TSlJ7iSl6y",2021-01-04T14:00:01.000Z,4918507542,1346094032246587394,1346094032246587394,TweetDeck,FALSE,NA
"don’t make a movie bout n.o
w/o n.o ngss in it smh",2021-01-04T13:48:10.000Z,57141322,1346091052046946304,1346091052046946304,Twitter for iPhone,FALSE,NA
"Happy new year! Join us for PL this week to learn about our Biology and Earth and Space Science resources! Our intro workshop on the #EQuIP reviewed ""Marathon Runner"" unit is tomorrow! #ngss #nyssls @NGSS_tweeps @STANYSorg https://t.co/gSv3YF82sU",2021-01-04T13:22:00.000Z,3098279073,1346084466444394497,1346084466444394497,Twitter Web App,FALSE,NA
"And so classes start again! Welcome  back, science students!  We’re starting chemistry this week! #science #sasedu #ngss #fire #insta @ Singapore American School https://t.co/w7xssZv0Nu",2021-01-04T10:57:59.000Z,763276827867480064,1346048222511439873,1346048222511439873,Instagram,FALSE,NA
"#E320Headlines
#E320Foods (New)
#E320Comedy
#NGSS Standards: (ES) https://t.co/fKz7kHo3jD

#E320Connection #NGSS Standard: (HS) https://t.co/P5H5yQEyNd

Link: https://t.co/rbtOcZJgkx 
Contributor: @CassieKing",2021-01-04T08:20:27.000Z,1258693422208040960,1346008578377695232,1346008578377695232,Twitter for Android,FALSE,NA
@DrSPruitt @TriggSchools This is so sad.  I only worked with her through some of the science networks that addressed how to use  NGSS. Always found her to be kind and very knowledgeable.  I know Trigg Co  will miss her.,2021-01-04T05:38:02.000Z,1641138968,1345967705854267393,1345845545835892737,Twitter for iPhone,FALSE,182374003
"Disagreement is often good! Plan purposefully to ensure that the various perspectives  students bring to are solicited, clarified, and considered: https://t.co/qcKHZpjYqq
#NGSSChat #NGSS https://t.co/aCQV8u5EYb",2021-01-04T02:05:03.000Z,2592073856,1345914106847625220,1345914106847625220,Hootsuite Inc.,FALSE,NA
@GoSunDevils @NGSS_tweeps @HannahKiser18 All week!,2021-01-04T01:56:11.000Z,14449947,1345911876484431873,1345837168619470849,Twitter for iPhone,FALSE,366824952
@johannabrown @NGSS_tweeps @HannahKiser18 When does this occur?,2021-01-04T01:55:56.000Z,366824952,1345911813834121219,1345837168619470849,Twitter for iPhone,FALSE,14449947
Excited 2 follow along this week! #NGSSChat https://t.co/t1KSnNSoPT,2021-01-04T00:48:59.000Z,22293234,1345894963503116289,1345894963503116289,Twitter for iPhone,FALSE,NA
PLTW Launch is designed to meet your science learning needs. Learn more here =&gt;https://t.co/lxgISCqGjB     #NGSSChat #stem #integratedSTEM https://t.co/w2bXaU7RBn,2021-01-04T00:45:03.000Z,17276863,1345893973823520768,1345893973823520768,Hootsuite Inc.,FALSE,NA
"@theconical Hi Amy!  Make use of any of the videos on my channel!  I developed some NGSS biology videos, which may come in handing during remote learning.

https://t.co/DeV2nxhsuE",2021-01-03T23:24:47.000Z,880181970516545536,1345873773128527873,1345443881526185984,Twitter Web App,FALSE,1342226789909860353
People care more about narratives that explain the world than the world itself--the power behind storylines as a framework for curriculum development in science. #ngsschat,2021-01-03T22:25:00.000Z,14337507,1345858729355472896,1345858729355472896,Twitter for Android,FALSE,NA
"Here's the second post that comes out of my work with the writing project and @mtedrow. It adds writing to our favorite talk moves for classroom discussion. https://t.co/Tdt7BWDTaW  
#NGSSchat
#NGSS 
@deannamascle https://t.co/lC6w0BrHS6",2021-01-03T21:31:46.000Z,124315505,1345845331263688704,1345845331263688704,TweetDeck,FALSE,NA
@johannabrown @NGSS_tweeps @HannahKiser18 Cannot wait 😉,2021-01-03T21:13:23.000Z,326157173,1345840705982369792,1345837168619470849,Twitter for iPhone,FALSE,14449947
"I am very excited to be hosting @NGSS_tweeps this week with my student teacher, the amazing @HannahKiser18 who is new to Twitter and an #NGSS &amp; #AST devotee. We'll be talking virtual, co-teaching, hot takes on SEPs, and more! Follow both accounts for great #science teaching.",2021-01-03T20:59:20.000Z,14449947,1345837168619470849,1345837168619470849,Twitter Web App,FALSE,NA
💚 A complete NGSS resource to save you time and provide engaging learning for your students https://t.co/MHdC44jsfV,2021-01-03T20:34:34.000Z,2240514427,1345830936362045441,1345830936362045441,Instagram,FALSE,NA
Love creating and sharing! #teacherspayteachers #tpt #oksci #okmath #ngss  https://t.co/HBCF62V04g,2021-01-03T16:57:22.000Z,347906779,1345776275949047813,1345776275949047813,Twitter for iPhone,FALSE,NA
"@CovingtonEDU A colleague once told me that I was cheating b/c I shared the final assessment 2-3 weeks before it was due -- so that students could work on it, calibrate, collaborate, adjust, and even present their own modifications -- all in relation to well-crafted NGSS EUs.",2021-01-03T16:11:14.000Z,575710407,1345764668212731908,1345762995931066368,Twitter Web App,FALSE,750491024
The latest Curriculum Connections - Weekly ! https://t.co/MtDEc28fN3 Thanks to @emkells @T_HEB @NichilessDey #scied #ngsschat,2021-01-03T16:10:31.000Z,223170379,1345764486926491648,1345764486926491648,Paper.li,FALSE,NA
"This year, experience a NEW Physics program! Experience Physics ©2022 organizes learning around phenomena giving students an authentic, real-world experience. Request a FREE digital demo today: https://t.co/f8ukIuBUGk #edchat #scichat #ngss #physicsteachers #thescienceofdoing https://t.co/0ZHo5tnUVp",2021-01-03T15:30:18.000Z,44159179,1345754367933247488,1345754367933247488,Hootsuite Inc.,FALSE,NA
"Your PreK-5 students deserve a curriculum that’s centered around them – one that prepares them with the knowledge, skills, and experiences to tackle whatever their future holds.  https://t.co/pWsF92LpPS  via @PLTWorg #STEM #NGSSchat #elemchat https://t.co/I4Upphyw2F",2021-01-03T12:45:03.000Z,17276863,1345712781895598081,1345712781895598081,Hootsuite Inc.,FALSE,NA
@CourtniBall @PgcpsScience @NGSSphenomena @LibbyKara @nextgenscience @scifly1975 I figured it out- culture &amp; NGSS. The old pine tree was removed in Feb. Over the years we place our coffee grinds and veggie/pumpkin peels in the area. In March we cooked stewed pumpkin and shrimp with roti- a Guyanese dish. The the seeds could have come from this practice. https://t.co/skbxhBjxeT,2021-01-03T11:04:00.000Z,2800231624,1345687347938131969,1344816347117662208,Twitter for iPhone,FALSE,3430651144
"On my must read and watch list. If @thinksci &amp; @MarkWindschitl are tag teaming, then we are in for a brilliant treat. 

@NGSS_tweeps #ngss https://t.co/3cTCKjfjb5",2021-01-03T04:27:32.000Z,862286744,1345587577206706176,1345587577206706176,Twitter for iPad,FALSE,NA
@johannabrown First I just want to thank you for creating a space for ss reflection in your class... when I was in the classroom I found that with NGSS the process of learning looked so different from what ss were used to... by having ss reflect on some of the tools we were using in class 1/3,2021-01-03T00:08:20.000Z,700401276664877057,1345522345331609601,1345411413448085510,Twitter for iPhone,FALSE,14449947
"Nice current event #phenomenon to start the new year! #HappyNewYear @NGSS_tweeps &amp; @NGSSphenomena 

https://t.co/ytaZXLCaQF",2021-01-02T23:13:43.000Z,864857652903411712,1345508599460720640,1345508599460720640,Twitter for Android,FALSE,NA
"Home environments support different aspects of student learning than school-based environments. How can you use that to support students as they learn remotely? 

WATCH the PD video: https://t.co/ayyynudMZl

#STEMEd #SciEd #NGSS #NGSSChat",2021-01-02T22:05:03.000Z,2592073856,1345491321306423296,1345491321306423296,Hootsuite Inc.,FALSE,NA
Invite Curiosity and Promote Inquiry Through Phenomena https://t.co/atkBVuicqr #NGSS #EdTech #Phenomena #Science https://t.co/iAKJwgZvkB,2021-01-02T22:00:16.000Z,512122699,1345490115276234753,1345490115276234753,IFTTT,FALSE,NA
"@BMSscienceteach @NGSS_tweeps Awe, thx! The feeling is mutual! Patrick, you are the heart and spirit of tweeps. It’s a team effort and I am also grateful to be able to keep this project going with you and all the amazing educators on the PLN. #blushing #ngsschat",2021-01-02T17:44:05.000Z,2718047144,1345425648190427136,1345391423470923776,Twitter for iPhone,FALSE,1195528902
"FREE!  STEM with a comic book twist! Gr8 for #distancelearning !

48 pgs of resources - NGSS aligned - gr 3-6

here: https://t.co/x4Ibp6VPOw…………

or here: https://t.co/UbyA2LscO4

#pd4uandme #edugladiators #822chat #leadupchat #leadlap #satchat #satchat #nt2t #edchateu #stem https://t.co/hgmBmM4WCM",2021-01-02T17:41:01.000Z,1676705042,1345424875293274112,1345424875293274112,Twitter Web App,FALSE,NA
"@ngss_official @CMOTamilNadu Quoted tweet unavailable bruh .....
Can you explain it 😂",2021-01-02T17:15:32.000Z,1087518658421698560,1345418462005321728,1345401254319513602,Twitter for Android,FALSE,1142102037703712769
@ngss_official @Siva_Bharani Yes bruh daily disappointed 😂,2021-01-02T16:26:57.000Z,1087518658421698560,1345406234313166849,1345401574898638849,Twitter for Android,FALSE,1142102037703712769
"FREE!  STEM with a comic book twist! Gr8 for #distancelearning !

48 pgs of resources - NGSS aligned - gr 3-6

here: https://t.co/x4Ibp6VPOw………

or here: https://t.co/UbyA2LscO4

#pd4uandme #edugladiators #822chat #leadupchat #leadlap #satchat #satchat #nt2t #edchateu #stem https://t.co/LReya9E7DN",2021-01-02T16:15:13.000Z,1676705042,1345403282777231360,1345403282777231360,Twitter Web App,FALSE,NA
"FREE!  STEM with a comic book twist!

48 pages of resources - NGSS aligned - gr 3-6

here: https://t.co/x4Ibp6VPOw……

or here: https://t.co/pQLxSSuLDO

#pd4uandme #edugladiators #822chat #leadupchat #leadlap #satchat #satchat #nt2t #edchateu #stem #distancelearning https://t.co/xLv8ZFYqiS",2021-01-02T15:58:44.000Z,1676705042,1345399134992232448,1345399134992232448,Twitter Web App,FALSE,NA
Day Two - I would like to say that @VogelWendi is an amazing person. She has taken on the reigns of @NGSS_tweeps and kept it running and moving forward. It is an honor to get to work with her on this project and to call her a friend. #ngsschat,2021-01-02T15:28:06.000Z,1195528902,1345391423470923776,1345391423470923776,Twitter Web App,FALSE,NA
"@tkSciGuy I’m mid way through a deeper dive of disciplinary literacy through @GELN612Literacy.  Although much of what I’m learning is already a part of NGSS, there are opportunities to refine instruction to better meet student needs🧐 https://t.co/QM9IURZy5o",2021-01-02T15:11:54.000Z,61829645,1345387347924426755,1345187316101427200,Twitter for iPhone,FALSE,124315505
"@Why485 Ohhhh... not sure about the URP, but here's NGSS with some basic settings. a 1m ball, a 30m long stretch shape (aka aircraft) and then big spheres at 750m and 4km. Sharp as a knife. :D https://t.co/FsOs8H6ztF",2021-01-02T06:09:25.000Z,209919774,1345250829561856000,1345246112916103168,Twitter Web App,FALSE,353086703
"NASA 2021: Let's Go to the Moon https://t.co/CFNd7Vtozy And other missions? yes! 
-New Launch Systems
-Perseverance Landing -Mars
-Testing Helicopter -Mars
-James Webb Space Telescope Launch
-Discover new #exoplanets
-Testing systems to redirect asteroids
+ much more #ngsschat",2021-01-02T03:04:14.000Z,89859520,1345204224108474368,1345204224108474368,Twitter Web App,FALSE,NA
"@DavidENorman The NGSS Physics FB group is moderated by a sexist, racist piece of work who gaslights people constantly. Sad because there is otherwise good discussion. I started a new group because he kept banning all the good people from Twitter.",2021-01-02T02:13:41.000Z,1035685130596057088,1345191501874171905,1345173873386405890,Twitter Web App,FALSE,535960492
"As we go into 2021, I share some ideas for integrating more writing into my #NGSS classroom.  Keep watching, there will be more suggestions/posts in the coming weeks. https://t.co/uSyAFbYBlf 
#NGSSchat #scitlap https://t.co/txoIUEErwt",2021-01-02T01:57:03.000Z,124315505,1345187316101427200,1345187316101427200,TweetDeck,FALSE,NA
